false_positive_rate,true_positive_rate,threshold
0.0,0.0,inf
0.0,0.0010741138560687433,0.999999988206879
0.0,0.010741138560687433,0.9999999743397852
0.0,0.013963480128893663,0.9999999731858404
0.0,0.01933404940923738,0.99999995350832
0.0,0.022556390977443608,0.9999999514175802
0.0,0.13211600429645542,0.9999902180663175
0.0,0.13426423200859292,0.9999900733897574
0.0,0.20300751879699247,0.9998010376137996
0.0,0.20622986036519872,0.9997618561289775
0.0,0.21697099892588614,0.9996301216479919
0.0,0.21911922663802363,0.9995940480279654
0.0,0.22663802363050484,0.9994134581287383
0.0,0.22986036519871106,0.9994065679701181
0.0,0.24597207303974222,0.9985526081355169
0.0,0.24812030075187969,0.9981182723248702
0.0,0.2696025778732546,0.8633054278090174
0.0003248862897985705,0.2696025778732546,0.8628310727751579
0.0003248862897985705,0.2706766917293233,0.8626425144006801
0.0009746588693957114,0.2706766917293233,0.8618184946669761
0.0009746588693957114,0.29430719656283566,0.8449659976506527
0.001299545159194282,0.29430719656283566,0.8447919184748041
0.001299545159194282,0.30182599355531686,0.8390951225316846
0.0016244314489928524,0.30182599355531686,0.839033471875176
0.0016244314489928524,0.30612244897959184,0.8370789201713248
0.001949317738791423,0.30612244897959184,0.8361846019084564
0.001949317738791423,0.317937701396348,0.828946599422185
0.0022742040285899934,0.317937701396348,0.8287511928377406
0.0022742040285899934,0.3200859291084855,0.8267536179778642
0.002599090318388564,0.3200859291084855,0.8260937632784034
0.002599090318388564,0.3351235230934479,0.8148711131331126
0.0029239766081871343,0.3351235230934479,0.8146615996511237
0.0029239766081871343,0.33619763694951665,0.8145119291102589
0.003248862897985705,0.33619763694951665,0.8140434497483322
0.003248862897985705,0.3394199785177229,0.8121605302847897
0.0035737491877842753,0.3394199785177229,0.8119321628195835
0.0035737491877842753,0.3469387755102041,0.8109056891329504
0.004223521767381416,0.3469387755102041,0.8106699600523494
0.004223521767381416,0.3533834586466165,0.8065609396317227
0.004548408057179987,0.3533834586466165,0.805741080670224
0.004548408057179987,0.3544575725026853,0.8050874387961169
0.004873294346978557,0.3544575725026853,0.802870994590237
0.004873294346978557,0.35553168635875404,0.8028586585912564
0.005198180636777128,0.35553168635875404,0.8026693880034483
0.005198180636777128,0.3576799140708915,0.8019739072760796
0.005523066926575698,0.3576799140708915,0.801359928859345
0.005523066926575698,0.3609022556390977,0.7985376678492193
0.005847953216374269,0.3609022556390977,0.7985171105681004
0.005847953216374269,0.3716433941997852,0.7942104711257094
0.00649772579597141,0.3716433941997852,0.7937756914347252
0.00649772579597141,0.3727175080558539,0.7937417468657131
0.00682261208576998,0.3727175080558539,0.7929470324431983
0.00682261208576998,0.3802363050483351,0.7902431203740619
0.007147498375568551,0.3802363050483351,0.7896868025651567
0.007147498375568551,0.38238453276047263,0.7882681199297291
0.007797270955165692,0.38238453276047263,0.7878674881307529
0.007797270955165692,0.38345864661654133,0.7862679315134741
0.008122157244964262,0.38345864661654133,0.7862324660954184
0.008122157244964262,0.3845327604726101,0.7857833761187578
0.008447043534762833,0.3845327604726101,0.7857235706247759
0.008447043534762833,0.38560687432867885,0.7849815725310622
0.008771929824561403,0.38560687432867885,0.7847891570650241
0.008771929824561403,0.39097744360902253,0.7832410830326281
0.009096816114359974,0.39097744360902253,0.7816951388883759
