false_positive_rate,true_positive_rate,threshold
0.0,0.0,inf
0.0003248862897985705,0.004296455424274973,0.7853857445177673
0.0009746588693957114,0.03544575725026853,0.7773723729340019
0.001299545159194282,0.0397422126745435,0.739509128309936
0.002599090318388564,0.04618689581095596,0.7329825844944781
0.003898635477582846,0.07626208378088077,0.7324340453960699
0.00682261208576998,0.08270676691729323,0.7303708671743339
0.010721247563352826,0.11922663802363051,0.7237009102875169
0.011046133853151396,0.11922663802363051,0.7234553531773457
0.01299545159194282,0.15682062298603652,0.7231405057798411
0.01299545159194282,0.158968850698174,0.7225376241505929
0.015594541910331383,0.17185821697099893,0.7218490436715239
0.015919428200129954,0.17185821697099893,0.713035021377499
0.015919428200129954,0.17400644468313642,0.7124615789467081
0.017543859649122806,0.19656283566058003,0.7123322473156691
0.01916829109811566,0.21267454350161116,0.7026254735331009
0.01949317738791423,0.21697099892588614,0.7026187675489031
0.0198180636777128,0.21697099892588614,0.7014085668650949
0.024041585445094216,0.30182599355531686,0.692730925679474
0.025341130604288498,0.3157894736842105,0.6927240941466131
0.02664067576348278,0.322234156820623,0.6699043825095321
0.02794022092267706,0.322234156820623,0.6624299740594984
0.03281351526965562,0.3458646616541353,0.6618033712621095
0.03346328784925276,0.359828141783029,0.6591841827010532
0.03378817413905133,0.359828141783029,0.6581427767414411
0.03378817413905133,0.3619763694951665,0.6505409755003959
0.03443794671864847,0.3727175080558539,0.64990396744309
0.03833658219623132,0.38990332975295383,0.64976033033661
0.04061078622482131,0.4027926960257787,0.6485671704818468
0.04158544509421702,0.41997851772287864,0.6396518661217869
0.04223521767381416,0.4221267454350161,0.6376691832416027
0.042884990253411304,0.42857142857142855,0.6287690560184506
0.04548408057179987,0.44360902255639095,0.6281212683148053
0.04743339831059129,0.44575725026852847,0.6281137714673701
0.04775828460038986,0.44575725026852847,0.5868022415638605
0.050357374918778425,0.45435016111707843,0.5802974565367105
0.050357374918778425,0.4564983888292159,0.5674048309379728
0.05230669265756985,0.4715359828141783,0.5592668863156071
0.05230669265756985,0.47368421052631576,0.5473345114390488
0.05328135152696556,0.47368421052631576,0.526811711062987
0.05360623781676413,0.47798066595059074,0.5158039533538891
0.05555555555555555,0.47798066595059074,0.5134953907731982
0.05880441845354126,0.4822771213748657,0.4899322054882325
0.0627030539311241,0.4983888292158969,0.47821619382965935
0.06400259909031839,0.4983888292158969,0.4645280356022919
0.06465237166991553,0.5048335123523093,0.4528801358802029
0.06530214424951267,0.5048335123523093,0.45217050717281193
0.06627680311890838,0.5048335123523093,0.4438588544362512
0.06692657569850552,0.5091299677765844,0.44316757683808566
0.06692657569850552,0.5112781954887218,0.43004403269756325
0.07244964262508122,0.5198711063372717,0.40710581544420027
0.07309941520467836,0.5198711063372717,0.40226401095517694
0.07504873294346978,0.5241675617615468,0.3942096016430928
0.07764782326185835,0.5327604726100966,0.3935409317457502
0.0792722547108512,0.5467239527389903,0.39103723309016447
0.07959714100064977,0.5467239527389903,0.3896545675375938
0.08284600389863547,0.5467239527389903,0.383063555556665
0.08836907082521117,0.5585392051557465,0.3824018574431816
0.08901884340480831,0.5585392051557465,0.38201817459459264
0.0903183885640026,0.5585392051557465,0.3810306205451859
0.09324236517218973,0.5671321160042965,0.38088175794396734
0.09389213775178687,0.5671321160042965,0.3744793890837174
0.09616634178037686,0.5671321160042965,0.3738235342245473
0.09649122807017543,0.5671321160042965,0.3713684623498283
0.09746588693957114,0.5703544575725027,0.3706827323376026
0.10038986354775828,0.5746509129967776,0.3700295933871379
0.10981156595191682,0.5875402792696026,0.3698824603661731
0.11241065627030539,0.5886143931256713,0.36355641141780376
0.11306042884990253,0.5886143931256713,0.3629085880065512
0.11500974658869395,0.5907626208378088,0.36142063042106
0.1166341780376868,0.6015037593984962,0.35901825571123663
0.11858349577647823,0.6036519871106337,0.359010870000829
0.11988304093567251,0.6036519871106337,0.3576806640116836
0.12053281351526965,0.6036519871106337,0.350665022890943
0.12410656270305392,0.6058002148227712,0.3486693166654993
0.1267056530214425,0.6165413533834586,0.3482951472787409
0.1332033788174139,0.6262083780880774,0.34828786229962977
0.13385315139701104,0.6262083780880774,0.3424792640594066
0.13450292397660818,0.6262083780880774,0.3404094518885861
0.13515269655620532,0.6262083780880774,0.3364252679840779
0.1354775828460039,0.6272824919441461,0.33641810311573767
0.13612735542560103,0.6272824919441461,0.3347147606117522
0.1364522417153996,0.631578947368421,0.32482030913700444
0.13742690058479531,0.6380236305048335,0.3174928993512676
0.14067576348278102,0.6509129967776585,0.3168862886056043
0.14165042235217673,0.6530612244897959,0.3143632984673059
0.14230019493177387,0.6530612244897959,0.3133657688297385
0.142949967511371,0.6562835660580022,0.3120478308690064
0.1442495126705653,0.6562835660580022,0.3068041558865517
0.1442495126705653,0.6627282491944146,0.30617957770800586
0.14587394411955815,0.6627282491944146,0.30558490439008706
0.1484730344379467,0.664876476906552,0.30545097159577916
0.15009746588693956,0.6670247046186896,0.30434066930476317
0.15204678362573099,0.6670247046186896,0.2997027590187391
0.15237166991552956,0.6670247046186896,0.2991691337365665
0.1562703053931124,0.6756176154672395,0.29911524202029255
0.15692007797270954,0.6756176154672395,0.29667229348443297
0.15692007797270954,0.677765843179377,0.29616944669297146
0.15919428200129954,0.677765843179377,0.2943816652569021
0.1640675763482781,0.6799140708915145,0.2934249660455727
0.16471734892787523,0.6799140708915145,0.28993970014380993
0.16601689408706952,0.6799140708915145,0.2894264402934076
0.16894087069525665,0.682062298603652,0.2880508029658218
0.1695906432748538,0.682062298603652,0.2877823440897075
0.1705653021442495,0.682062298603652,0.2869776160613934
0.17089018843404807,0.682062298603652,0.2865052547892714
0.17251461988304093,0.682062298603652,0.286484508105896
0.1738141650422352,0.6831364124597207,0.2862543527429997
0.1783625730994152,0.6842105263157895,0.2859330458915526
0.18031189083820662,0.6885069817400644,0.2859177606594935
0.1806367771280052,0.6906552094522019,0.28591120798751424
0.18128654970760233,0.6906552094522019,0.2809427910591344
0.18518518518518517,0.6981740064446831,0.28072845637600474
0.18680961663417803,0.6981740064446831,0.2803773259520501
0.18680961663417803,0.7003222341568206,0.2790855504124934
0.1881091617933723,0.7003222341568206,0.2751647870453518
0.18875893437296945,0.7046186895810956,0.2739920552205154
0.1894087069525666,0.7046186895810956,0.273435260168002
0.18973359324236516,0.7046186895810956,0.2702065253095037
0.19135802469135801,0.7046186895810956,0.2697392595946486
0.19200779727095516,0.7046186895810956,0.26919272040751296
0.1926575698505523,0.7046186895810956,0.2605937916596253
0.20565302144249512,0.7078410311493019,0.2568521028009173
0.20630279402209226,0.7078410311493019,0.25166228736463486
0.20727745289148797,0.7078410311493019,0.24685349287163597
0.2147498375568551,0.7099892588614393,0.2451889550322734
0.21734892787524365,0.715359828141783,0.24518301528940936
0.22547108512020791,0.7218045112781954,0.23729633964722127
0.2267706302794022,0.7218045112781954,0.23488533317574264
0.23359324236517218,0.7293233082706767,0.23442736024263924
0.23391812865497075,0.7293233082706767,0.23380958373864194
0.2345679012345679,0.7293233082706767,0.23352857270832297
0.23489278752436646,0.7293233082706767,0.23237810153874078
0.2365172189733593,0.7314715359828142,0.23167790438592023
0.23716699155295645,0.7346938775510204,0.23126704274358062
0.2378167641325536,0.7346938775510204,0.2312489996034835
0.24593892137751786,0.7411385606874329,0.23076947371757953
0.24788823911630928,0.7422126745435016,0.2278865219098645
0.24918778427550356,0.7422126745435016,0.22643666852320504
0.2540610786224821,0.7443609022556391,0.22625083304355806
0.2553606237816764,0.7443609022556391,0.22594643743322732
0.25633528265107214,0.7443609022556391,0.22202671297126536
0.2573099415204678,0.7465091299677766,0.2215432950206459
0.2589343729694607,0.7465091299677766,0.22143445066355166
0.2618583495776478,0.7497314715359829,0.22053257582794372
0.26283300844704355,0.7497314715359829,0.2204210766586796
0.26413255360623783,0.7497314715359829,0.21994016631819321
0.26478232618583497,0.7497314715359829,0.21791551536289486
0.2654320987654321,0.7508055853920516,0.21715431071004854
0.26575698505523065,0.7508055853920516,0.21692693091524462
0.2667316439246264,0.7508055853920516,0.21675662557117023
0.2683560753736192,0.7529538131041891,0.21675153976398823
0.26900584795321636,0.7529538131041891,0.21586344972388186
0.2699805068226121,0.7529538131041891,0.20927374040821317
0.2716049382716049,0.7529538131041891,0.209147822264725
0.2719298245614035,0.7529538131041891,0.20881063670216618
0.27225471085120206,0.7540279269602578,0.2064624858637153
0.27485380116959063,0.757250268528464,0.20613652840404742
0.28167641325536064,0.7636949516648764,0.20568291167575983
0.2823261858349578,0.7636949516648764,0.20169332830301206
0.2829759584145549,0.7647690655209453,0.20131063423887907
0.2839506172839506,0.765843179377014,0.20056069533860968
0.2842755035737492,0.765843179377014,0.20045950514745903
0.2842755035737492,0.7679914070891515,0.20013278212664568
0.2855750487329435,0.7679914070891515,0.19720257249964296
0.2875243664717349,0.7701396348012889,0.19573129155227328
0.2917478882391163,0.7722878625134264,0.1957262392510032
0.2962962962962963,0.7755102040816326,0.19387319743793408
0.2966211825860949,0.7755102040816326,0.19381510630077975
0.297270955165692,0.7755102040816326,0.19286635219985734
0.29759584145549056,0.7755102040816326,0.1875643723166362
0.2982456140350877,0.7755102040816326,0.18755948166194325
0.2985705003248863,0.7755102040816326,0.18749535704026715
0.3115659519168291,0.7841031149301826,0.1866037938391439
0.31189083820662766,0.7851772287862513,0.18584385096016104
0.31221572449642626,0.7851772287862513,0.18553542169338405
0.32098765432098764,0.7873254564983888,0.18546730147060866
0.3216374269005848,0.7883995703544576,0.18496389126439403
0.3216374269005848,0.790547798066595,0.18045300730759026
0.32293697205977906,0.7916219119226638,0.17873308521100523
0.3326835607537362,0.8023630504833512,0.17848439247689243
0.3333333333333333,0.8023630504833512,0.1779981813927734
0.33723196881091616,0.8045112781954887,0.17799579401169324
0.3447043534762833,0.8152524167561761,0.17489600981217351
0.34535412605588045,0.8152524167561761,0.1733567023394165
0.345679012345679,0.8152524167561761,0.17270052728391694
0.34665367121507473,0.8163265306122449,0.17145859594945098
0.3473034437946719,0.8163265306122449,0.1709811568140798
0.3476283300844704,0.8163265306122449,0.1708842020430641
0.3476283300844704,0.8174006444683136,0.1704120931940884
0.34827810266406756,0.8174006444683136,0.16741748000973677
0.35185185185185186,0.8195488721804511,0.16673642405600156
0.35282651072124754,0.8195488721804511,0.16364357698832713
0.3544509421702404,0.8195488721804511,0.1633705864371171
0.3589993502274204,0.8259935553168636,0.16285662079197083
0.3599740090968161,0.8259935553168636,0.16033037297209915
0.36257309941520466,0.8259935553168636,0.15953933437030612
0.36289798570500326,0.8259935553168636,0.15915927291971793
0.36744639376218324,0.8270676691729323,0.15882846683595073
0.3677712800519818,0.8270676691729323,0.1586862473926289
0.3680961663417804,0.8292158968850698,0.1574379087056026
0.3710201429499675,0.8302900107411385,0.15705920906297727
0.3742690058479532,0.8313641245972073,0.15638098856758909
0.3745938921377518,0.832438238453276,0.15579568888300005
0.3762183235867446,0.8367346938775511,0.1548746956164476
0.3765432098765432,0.8367346938775511,0.1529179584470321
0.3794671864847303,0.8367346938775511,0.15290469546306173
0.3797920727745289,0.8378088077336198,0.15290053846037183
0.4080571799870045,0.8539205155746509,0.15266054326056883
0.4096816114359974,0.8549946294307197,0.15199789222545687
0.41163092917478883,0.8549946294307197,0.15191049047601354
0.41163092917478883,0.8560687432867884,0.15163722868007593
0.41228070175438597,0.8560687432867884,0.15056965829289048
0.4126055880441845,0.8560687432867884,0.15020453428753325
0.4126055880441845,0.8571428571428571,0.1478086283745332
0.41325536062378165,0.8571428571428571,0.14706271018913897
0.4174788823911631,0.8582169709989259,0.1469266334541719
0.42105263157894735,0.8592910848549946,0.1469226107876
0.42105263157894735,0.8603651987110634,0.14638707627521802
0.4285250162443145,0.8668098818474759,0.14596460077694418
0.42884990253411304,0.8668098818474759,0.1455372796691379
0.43112410656270306,0.8678839957035446,0.14541323810764384
0.4314489928525016,0.8678839957035446,0.14160368107829638
0.4395711500974659,0.8678839957035446,0.1399864926493983
0.43989603638726443,0.8678839957035446,0.13992086054231603
0.4444444444444444,0.8700322234156821,0.13980058234076342
0.4460688758934373,0.8711063372717508,0.13979672280427638
0.45321637426900585,0.8721804511278195,0.13967977146331254
0.453866146848603,0.8721804511278195,0.1395853750388356
0.45451591942820013,0.8721804511278195,0.1353152634742786
0.4567901234567901,0.8721804511278195,0.13437983859338773
0.4645873944119558,0.874328678839957,0.1342536501113657
0.4730344379467186,0.8754027926960258,0.13424991981170817
0.47400909681611436,0.8754027926960258,0.13422850776116535
0.4743339831059129,0.8754027926960258,0.13375870126463266
0.4766081871345029,0.8754027926960258,0.13365829447519847
0.4779077322936972,0.8754027926960258,0.13346350802454146
0.4876543209876543,0.8839957035445757,0.13285046229659103
0.4876543209876543,0.8850698174006445,0.13283991528533207
0.48830409356725146,0.8850698174006445,0.12922783301502905
0.48862897985705,0.8893662728249194,0.12901572905923822
0.4889538661468486,0.8893662728249194,0.12824287267194454
0.48927875243664715,0.8904403866809882,0.12823928464571044
0.48960363872644574,0.8904403866809882,0.1279847133815035
0.5071474983755686,0.9001074113856069,0.1275384068674466
0.5081221572449642,0.9001074113856069,0.12689330003506194
0.5094217024041585,0.9001074113856069,0.12428026653914724
0.51137102014295,0.9001074113856069,0.12397575666416502
0.5139701104613386,0.9001074113856069,0.12319643412783848
0.5146198830409356,0.9001074113856069,0.12272833986694795
0.51819363222872,0.9011815252416756,0.1224935166994775
0.5224171539961013,0.9054779806659506,0.12178598951436723
0.5237166991552956,0.9054779806659506,0.12072091951692024
0.5298895386614685,0.9119226638023631,0.11926376150682039
0.5331384015594542,0.9119226638023631,0.11896987317627705
0.5341130604288499,0.9119226638023631,0.11892633316018224
0.5344379467186485,0.9140708915145005,0.11879966189396504
0.5363872644574399,0.9140708915145005,0.11829637248080886
0.5363872644574399,0.916219119226638,0.11776605337268255
0.5373619233268356,0.916219119226638,0.1142885766361828
0.5376868096166342,0.9172932330827067,0.11428532784542729
0.5435347628330085,0.9172932330827067,0.11349010179243069
0.543859649122807,0.9172932330827067,0.11232420391791358
0.5467836257309941,0.9172932330827067,0.11186884481046531
0.5487329434697856,0.9172932330827067,0.10990375736884053
0.5493827160493827,0.9172932330827067,0.10905595089196636
0.5510071474983755,0.9215896885069818,0.1087446191096211
0.5542560103963613,0.9237379162191193,0.10844687489950125
0.555230669265757,0.9258861439312567,0.10729194064186556
0.5562053281351527,0.9258861439312567,0.1043875744225446
0.5565302144249513,0.9258861439312567,0.10438457390998267
