precision,recall,threshold
0.23222748815165878,1.0,0.005150060454661815
0.23228542914171657,1.0,0.00538057135509352
0.2323433990516596,1.0,0.0061150160804745455
0.2324013979031453,1.0,0.006154682462518415
0.2324594257178527,1.0,0.0069301450312071805
0.23280820205051264,1.0,0.006931139747022142
0.2329246935201401,1.0,0.007094699532043831
0.23298298298298298,1.0,0.007475924905113921
0.2331580265464563,1.0,0.00751061151160004
0.23321643286573146,1.0,0.008588528573403791
0.23333333333333334,1.0,0.00891389550665572
0.23356748620170598,1.0,0.009497955466214852
0.23337515683814303,0.9989258861439313,0.009953663798882666
0.23366834170854273,0.9989258861439313,0.010099767928825484
0.23402113739305486,0.9989258861439313,0.010220516895530116
0.23419793502895997,0.9989258861439313,0.010675540376730741
0.2344931921331316,0.9989258861439313,0.010677066906504743
0.2347299343765775,0.9989258861439313,0.011675558695019034
0.23508594539939331,0.9989258861439313,0.01229988195848686
0.23568170299037,0.9989258861439313,0.01343535306814887
0.23574144486692014,0.9989258861439313,0.01348178778534652
0.2359208523592085,0.9989258861439313,0.014198554667988693
0.23598071555442782,0.9989258861439313,0.014200577733902079
0.23628048780487804,0.9989258861439313,0.014872510879462878
0.2364006100660905,0.9989258861439313,0.015153068268764372
0.23646071700991608,0.9989258861439313,0.015523408860049222
0.23748723186925433,0.9989258861439313,0.0155313939796182
0.23876765083440307,0.9989258861439313,0.016256902593310266
0.2388903159517082,0.9989258861439313,0.01635008308438974
0.24269311064718163,0.9989258861439313,0.01648834239313176
0.2427564604541895,0.9989258861439313,0.01666592758150776
0.24288325933664143,0.9989258861439313,0.01712195850204062
0.24358302776322682,0.9989258861439313,0.017568256926423696
0.24364684307047418,0.9989258861439313,0.01782047671226616
0.24371069182389937,0.9989258861439313,0.01862014821783715
0.2437745740498034,0.9989258861439313,0.018660451464869637
0.24390243902439024,0.9989258861439313,0.018767145676712227
0.244158571803623,0.9989258861439313,0.01965084925904605
0.24422268907563024,0.9989258861439313,0.019948547368922005
0.2440241660099816,0.9978517722878625,0.020623473930130802
0.2445380363253488,0.9978517722878625,0.021009359231772787
0.2446024223275408,0.9978517722878625,0.02106985351525414
0.24473129610115912,0.9978517722878625,0.02159266440131821
0.24511873350923483,0.9978517722878625,0.021887189531959103
0.24518342570599103,0.9978517722878625,0.0221216143032145
0.24544253632760898,0.9978517722878625,0.022914378235537686
