mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12.951307678222657,0.5480680990542104,2.3529196262359617,0.7479585018094488,300,20,1,sqrt,,,"{""model__class_weight"": null, ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 20, ""model__n_estimators"": 300}",0.6191829851688436,0.6345256806897428,0.6034528613020651,0.6341941611036863,0.627070361149033,0.6236852098826742,0.011567463582322196,16,0.6723168471435773,0.6700845259398499,0.6769027218953698,0.6660410452974007,0.6698127056311487,0.6710315691814694,0.003561185800350161
8.81474814414978,1.692468772154003,1.2342127323150636,0.28465133221858907,200,20,8,log2,20,,"{""model__class_weight"": null, ""model__max_depth"": 20, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 20, ""model__n_estimators"": 200}",0.6152150550225016,0.6355620360431062,0.612929126435263,0.6525949984389265,0.6301954415581473,0.6292993314995889,0.014484909646360289,8,0.6526442663082631,0.648578932770982,0.6547649963371969,0.6443809377549925,0.6507269209697768,0.6502192108282422,0.0035659157069504767
3.466154432296753,0.6751515988209651,0.660056734085083,0.2957946875264929,100,2,8,sqrt,20,balanced,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 20, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 2, ""model__n_estimators"": 100}",0.614727752548735,0.6368544041237448,0.6133348256389891,0.6529062304458996,0.6325112584437076,0.6300668942402152,0.01475758701551208,5,0.6542098812045424,0.6513126392233581,0.6560674911212114,0.6453909082430793,0.6529856389133015,0.6519933117410985,0.0036483387466452358
4.828818368911743,0.8995445385563654,1.5461702346801758,0.34331672872988345,200,5,1,log2,5,,"{""model__class_weight"": null, ""model__max_depth"": 5, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 5, ""model__n_estimators"": 200}",0.5865694053734339,0.5939042690030418,0.5938460942933117,0.6349536692031874,0.59296018041216,0.600446723657027,0.017468426399213425,39,0.6104316503723444,0.6076433651990327,0.6175096421400589,0.6066207439894565,0.6121062207448201,0.6108623244891425,0.003854148260994986
9.79357385635376,0.387860093752562,2.5208482265472414,1.0499155364625108,200,2,1,0.5,20,,"{""model__class_weight"": null, ""model__max_depth"": 20, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 200}",0.6144953709203064,0.6312629352722239,0.6001178741369997,0.6188627358383493,0.619490400019951,0.6168458632375661,0.010042546981875206,31,0.6808733512190392,0.6800226304287236,0.6876550169312676,0.6771991224591051,0.6799469292088106,0.6811394100493893,0.0034847953716342327
38.212612342834475,1.4026201908791656,3.18955979347229,0.8744372805005313,500,2,1,,,balanced_subsample,"{""model__class_weight"": ""balanced_subsample"", ""model__max_depth"": null, ""model__max_features"": null, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}",0.6163712855529545,0.632655205264497,0.5999974612412939,0.6249276940881003,0.616442202664841,0.6180787697623373,0.010880329116269469,30,0.6771630540873158,0.6774455429573476,0.6850579009808044,0.6743126826665837,0.6772810851966803,0.6782520531777463,0.003594923112319091
8.129140472412109,0.4779299034357726,1.6229608535766602,0.31771435438224793,100,20,4,,20,balanced,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 20, ""model__max_features"": null, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 20, ""model__n_estimators"": 100}",0.6171281290854185,0.631528463850589,0.6006768852834607,0.6367800538596616,0.6214999619431875,0.6215226988044634,0.012544025819261347,19,0.6678862637318147,0.6674718119899463,0.6736677870583903,0.6617092569118137,0.6672862090432596,0.667604265747045,0.0037872324140089332
7.540209197998047,1.7783427695905312,1.9410639762878419,0.7368680661708812,100,10,2,sqrt,30,balanced,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 30, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 10, ""model__n_estimators"": 100}",0.6198584982234269,0.6391874121084526,0.6098763652959281,0.6446769639989344,0.6308056986473042,0.6288809876548093,0.012665076017383712,9,0.669695085672206,0.6673562956753444,0.673362364213663,0.6626431851263241,0.6677800582855278,0.6681673977946131,0.0034827101657779586
15.017094850540161,1.8336678840782188,2.618220853805542,0.8061455064429827,300,10,4,0.5,10,,"{""model__class_weight"": null, ""model__max_depth"": 10, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 300}",0.618604607025304,0.6366248677987142,0.6173041611930306,0.6502255084305114,0.6281944916993707,0.6301907272293862,0.012223562038349758,4,0.6616992061170676,0.6593052847449321,0.6642314824750256,0.6550063288279666,0.6593467580552895,0.6599178120440563,0.003053033807954579
36.45437030792236,8.873000936555316,4.309002494812011,1.546831722828438,500,2,8,sqrt,,balanced_subsample,"{""model__class_weight"": ""balanced_subsample"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__min_samples_split"": 2, ""model__n_estimators"": 500}",0.6160589166768277,0.6397592532232874,0.6134956896641387,0.6482815442764288,0.6321310021523167,0.6299452811985998,0.013421848963018245,6,0.655393412390961,0.6526535818432511,0.6573833861404552,0.6474209146663837,0.6549923956778645,0.6535687381437831,0.0034217253187490654
