false_positive_rate,true_positive_rate,threshold
0.0,0.0,inf
0.0,0.0010741138560687433,0.99999999147032
0.0,0.20945220193340494,0.9997228049297583
0.0,0.21160042964554243,0.9997066419382953
0.0,0.24167561761546724,0.9990162471580459
0.0,0.24382384532760473,0.9988957201366677
0.0,0.2706766917293233,0.86214947308316
0.0003248862897985705,0.2706766917293233,0.8621188385428354
0.0003248862897985705,0.280343716433942,0.8533332256703294
0.000649772579597141,0.280343716433942,0.8528184811988656
0.000649772579597141,0.3007518796992481,0.8408760893449835
0.0009746588693957114,0.3007518796992481,0.8403574606103094
0.0009746588693957114,0.3125671321160043,0.8323516026840002
0.001299545159194282,0.3125671321160043,0.8322112946534306
0.001299545159194282,0.32116004296455425,0.8279929925317572
0.001299545159194282,0.3233082706766917,0.827962963769903
0.001949317738791423,0.3233082706766917,0.8276296093037746
0.001949317738791423,0.32653061224489793,0.82670753239413
0.0022742040285899934,0.32653061224489793,0.8262926261905655
0.0022742040285899934,0.32867883995703545,0.8255984295889233
0.0022742040285899934,0.34156820622986034,0.8222196773523821
0.002599090318388564,0.34156820622986034,0.8199094531727783
0.002599090318388564,0.3469387755102041,0.8168660466977353
0.003248862897985705,0.3469387755102041,0.8166198932533839
0.003248862897985705,0.359828141783029,0.8088059149363919
0.003898635477582846,0.359828141783029,0.8083868086579772
0.003898635477582846,0.37056928034371645,0.8038901825445912
0.004223521767381416,0.37056928034371645,0.8038459601366527
0.004223521767381416,0.3727175080558539,0.8029952840512773
0.004548408057179987,0.3727175080558539,0.8029594656230897
0.004548408057179987,0.37808807733619765,0.7981120305017028
0.004873294346978557,0.37808807733619765,0.7977088370709936
0.004873294346978557,0.38238453276047263,0.7960880381275371
0.005198180636777128,0.38238453276047263,0.7955310777527158
0.005198180636777128,0.38345864661654133,0.7952551641468762
0.005523066926575698,0.38345864661654133,0.7951264444631516
0.005523066926575698,0.3845327604726101,0.7936652782751259
0.005847953216374269,0.3845327604726101,0.7935104601736387
0.005847953216374269,0.38560687432867885,0.79329032478014
0.006172839506172839,0.38560687432867885,0.7931621717796136
0.006172839506172839,0.3877551020408163,0.7921259295501958
0.00649772579597141,0.3877551020408163,0.7920828962904759
0.00649772579597141,0.38882921589688507,0.7913347767305489
0.007147498375568551,0.38882921589688507,0.7897704808952211
0.007147498375568551,0.3963480128893663,0.7857657918754702
0.007472384665367121,0.3963480128893663,0.7854254238533827
0.007472384665367121,0.3995703544575725,0.7832008897458379
0.007797270955165692,0.3995703544575725,0.7831492495322152
0.007797270955165692,0.4070891514500537,0.7802786215910251
0.008122157244964262,0.4070891514500537,0.7802325460760221
0.008122157244964262,0.4092373791621912,0.7792523618041195
0.008447043534762833,0.4092373791621912,0.7790898742775777
0.008447043534762833,0.4113856068743287,0.7776924916595508
0.008771929824561403,0.4113856068743287,0.777334623737826
0.008771929824561403,0.41353383458646614,0.7766123220697251
0.009096816114359974,0.41353383458646614,0.7757946440701814
0.009096816114359974,0.4146079484425349,0.7746870166544932
0.009421702404158544,0.4146079484425349,0.7745597029121742
0.009421702404158544,0.42857142857142855,0.7654653889886163
0.009746588693957114,0.42857142857142855,0.7647415861383191
0.009746588693957114,0.43071965628356607,0.7641178456813931
0.010071474983755685,0.43071965628356607,0.7638000325645743
0.010071474983755685,0.4317937701396348,0.7637654813425423
0.010721247563352826,0.4317937701396348,0.7629389664218731
0.010721247563352826,0.43286788399570353,0.7626118891104613
0.011046133853151396,0.43286788399570353,0.7617285917822536
0.011046133853151396,0.43501611170784105,0.7610765126720073
0.011695906432748537,0.43501611170784105,0.7594313569124996
0.011695906432748537,0.4371643394199785,0.7583633289273679
0.012020792722547108,0.4371643394199785,0.7582144740317059
0.012020792722547108,0.4446831364124597,0.7546287641876556
0.012670565302144249,0.4446831364124597,0.7538041390635914
0.012670565302144249,0.44575725026852847,0.7533591649450527
0.01299545159194282,0.44575725026852847,0.7522013684139677
0.01299545159194282,0.44683136412459723,0.7519451727013302
0.01332033788174139,0.44683136412459723,0.7517259249364882
0.01332033788174139,0.4532760472610097,0.7501194425945732
0.01364522417153996,0.4532760472610097,0.7495503269031394
0.01364522417153996,0.45435016111707843,0.7493717717735366
0.01397011046133853,0.45435016111707843,0.748947415729894
0.01397011046133853,0.45864661654135336,0.7471384068408677
0.014294996751137101,0.45864661654135336,0.7471023364183235
0.014294996751137101,0.46186895810955964,0.7457177423704008
0.014944769330734242,0.46186895810955964,0.7448831272386774
0.014944769330734242,0.46294307196562834,0.7443717230031716
0.015594541910331383,0.46294307196562834,0.7439458592180987
0.015594541910331383,0.4640171858216971,0.7433324109147283
0.016244314489928524,0.4640171858216971,0.7424484998638512
0.016244314489928524,0.46509129967776586,0.7423335171492178
0.016569200779727095,0.46509129967776586,0.7418654833434611
0.016569200779727095,0.4672395273899033,0.7415115166402424
0.016894087069525665,0.4672395273899033,0.7412008100032296
0.016894087069525665,0.4683136412459721,0.740995328302363
0.017218973359324236,0.4683136412459721,0.7406799234445587
0.017218973359324236,0.47046186895810954,0.7406192045512994
0.017868745938921377,0.47046186895810954,0.7402371325544217
0.017868745938921377,0.47261009667024706,0.739523003970071
0.018193632228719947,0.47261009667024706,0.7388761367132093
0.018193632228719947,0.4758324382384533,0.7385917743112692
0.018843404808317088,0.4758324382384533,0.7378822271623073
0.018843404808317088,0.4790547798066595,0.7358295158577551
0.01916829109811566,0.4790547798066595,0.7355210128278526
0.01916829109811566,0.48120300751879697,0.7340383854687578
0.02046783625730994,0.48120300751879697,0.7325948219018624
0.02046783625730994,0.4822771213748657,0.7306584234147268
0.02079272254710851,0.4822771213748657,0.7304654583751148
0.02079272254710851,0.4833512352309345,0.7299478300347915
0.02111760883690708,0.4833512352309345,0.7295578261766499
0.02111760883690708,0.48764769065520946,0.725519160660339
0.021442495126705652,0.48764769065520946,0.7254707377853098
0.021442495126705652,0.5091299677765844,0.7152774014730925
0.021767381416504222,0.5091299677765844,0.7150095265644428
0.021767381416504222,0.5123523093447906,0.7126266209852431
0.022092267706302793,0.5123523093447906,0.7117815754802386
0.022092267706302793,0.5166487647690655,0.7110109092102918
0.022417153996101363,0.5166487647690655,0.7107346027882013
0.022417153996101363,0.5177228786251342,0.7105687972474787
0.023066926575698504,0.5177228786251342,0.7098974442221077
0.023066926575698504,0.523093447905478,0.7053811200679879
0.023391812865497075,0.523093447905478,0.7044421971499241
0.023391812865497075,0.5252416756176155,0.703004254478228
0.023716699155295645,0.5252416756176155,0.702671907262903
0.023716699155295645,0.5284640171858217,0.7021953290640955
0.024041585445094216,0.5284640171858217,0.7020876623330019
0.024041585445094216,0.5295381310418904,0.7018094305064005
0.024691358024691357,0.5295381310418904,0.7013495563334514
0.024691358024691357,0.5306122448979592,0.7010497661256218
0.025341130604288498,0.5306122448979592,0.7004311846479044
0.025341130604288498,0.5316863587540279,0.6996885972919563
0.025666016894087068,0.5327604726100966,0.6994347962733691
0.02631578947368421,0.5327604726100966,0.6977383417822105
0.02631578947368421,0.5370569280343717,0.6958643442968285
0.02664067576348278,0.5370569280343717,0.6957022985471925
0.02664067576348278,0.5424274973147154,0.6915048483627659
0.02794022092267706,0.5424274973147154,0.6890420054299954
0.02794022092267706,0.5445757250268528,0.6886890338695196
0.028265107212475632,0.5445757250268528,0.688456734190075
0.028265107212475632,0.5553168635875403,0.683107004547709
0.028589993502274202,0.5553168635875403,0.6829969884902274
0.028589993502274202,0.556390977443609,0.6825549502122847
0.029239766081871343,0.556390977443609,0.6815884789794292
0.029239766081871343,0.5596133190118152,0.6803030075646732
0.029564652371669914,0.5596133190118152,0.6802845523539757
0.029564652371669914,0.560687432867884,0.6798443964777661
